File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,SubjectWordToken,PredicateWordToken,WordPattern,SubjectPOS,PredicatePOS,POSPattern,L37,L36,L35,L34,L33,L32,L31,L30,L29,L28,L27,L26,L25,L24,L23,L22,L21,L20,L19,L18,L17,L16,L15,L14,L13,L12,L11,L10,L9,L8,L7,L6,L5,L4,L3,L2,L1,ContentFeature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48
ROC_se0_ag1_m_02_1,1396,ROC_se0_ag1_m_02,1493.0898,1496.7612,3.6714,"echoes, reverbs, anything, you know. And when they hear it they be amazed and love it so.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"echoes,","reverbs,","anything,",you,know.,And,when,they,hear,it,they,be ,amazed,and,love,it,so.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,1513,ROC_se0_ag1_m_02,1628.087,1629.6538,1.5668,and they don't do nothing but be on the internet.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,and,they,don't,do,nothing,but,be ,on,the,internet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,1780,ROC_se0_ag1_m_02,1920.279,1924.9203,4.6413,"Like, you know what I mean, like you go West Coast, it be a lot of bland food. You know what I mean, lot of Mexican food.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Like,",you,know,what,I,"mean,",like,you,go,West,"Coast,",it,be ,a,lot,of,bland,food.,You,know,what,I,"mean,",lot,of,Mexican,food.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,1800,ROC_se0_ag1_m_02,1944.0085,1946.9321,2.9236,"Like, you go down to- like they eating Chick-fil-A it's honey mustard, you be like yo,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Like,",you,go,down,to-,like,they,eating,Chick-fil-A,it's,honey,"mustard,",you,be ,like,"yo,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2001,ROC_se0_ag1_m_02,2186.5336,2188.4034,1.8698,"You be mad that somebody's scared of you,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,be ,mad,that,somebody's,scared,of,"you,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2097,ROC_se0_ag1_m_02,2290.7884,2293.3364,2.548,"so anytime they see some dude they be like, yo like that dude right there is like,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,so,anytime,they,see,some,dude,they,be ,"like,",yo,like,that,dude,right,there,is,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2159,ROC_se0_ag1_m_02,2372.1413,2374.5459,2.4046,They- they- they just be scared to holler. But they be wanting to holler.,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They-,they-,they,just,be ,scared,to,holler.,But,they,be,wanting,to,holler.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2159,ROC_se0_ag1_m_02,2372.1413,2374.5459,2.4046,They- they- they just be scared to holler. But they be wanting to holler.,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They-,they-,they,just,be,scared,to,holler.,But,they,be ,wanting,to,holler.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2165,ROC_se0_ag1_m_02,2377.6345,2378.6137,0.9792,They just be scared to holler.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,just,be ,scared,to,holler.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2166,ROC_int_01,2378.5211,2379.4315,0.9104,What they be saying?,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,What,they,be ,saying?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2192,ROC_se0_ag1_m_02,2402.8953,2403.9957,1.1004,"we be in group message,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,we,be ,in,group,"message,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2194,ROC_se0_ag1_m_02,2404.2743,2406.9025,2.6282,"and they just show mad pictures of black women, my white boys be like, oh my god,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,and,they,just,show,mad,pictures,of,black,"women,",my,white,boys,be ,"like,",oh,my,"god,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2317,ROC_se0_ag1_m_02,2539.9623,2545.5321,5.5698,"Like, my language is all messed up, so people here don't be knowing what I be saying, how I be talking. I know it. I know it's bad.",3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Like,",my,language,is,all,messed,"up,",so,people,here,don't,be ,knowing,what,I,be,"saying,",how,I,be,talking.,I,know,it.,I,know,it's,bad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2317,ROC_se0_ag1_m_02,2539.9623,2545.5321,5.5698,"Like, my language is all messed up, so people here don't be knowing what I be saying, how I be talking. I know it. I know it's bad.",3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Like,",my,language,is,all,messed,"up,",so,people,here,don't,be,knowing,what,I,be ,"saying,",how,I,be,talking.,I,know,it.,I,know,it's,bad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2317,ROC_se0_ag1_m_02,2539.9623,2545.5321,5.5698,"Like, my language is all messed up, so people here don't be knowing what I be saying, how I be talking. I know it. I know it's bad.",3,3,,,,,,,,,,,,,,,,,,,,,,,,,"Like,",my,language,is,all,messed,"up,",so,people,here,don't,be,knowing,what,I,be,"saying,",how,I,be ,talking.,I,know,it.,I,know,it's,bad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2335,ROC_se0_ag1_m_02,2562.2443,2567.7409,5.4966,"But I don't think it was really like meant to be said, but we just joke around, be like yo bruh, like stuff like that, you know what I mean.",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,But,I,don't,think,it,was,really,like,meant,to,be,"said,",but,we,just,joke,"around,",be ,like,yo,"bruh,",like,stuff,like,"that,",you,know,what,I,mean.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2347,ROC_se0_ag1_m_02,2575.7112,2579.1575,3.4463,"People be separating the culture too much like, it's all one melting pot of culture, like.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,People,be ,separating,the,culture,too,much,"like,",it's,all,one,melting,pot,of,"culture,",like.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag1_m_02_1,2362,ROC_se0_ag1_m_02,2595.6011,2596.8763,1.2752,"they be like car, park.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they,be ,like,"car,",park.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag2_f_02_1,209,ROC_se0_ag2_f_02,254.0817,255.8404,1.7587,"in the city like, you be like, oh,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in,the,city,"like,",you,be ,"like,","oh,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag2_f_02_1,865,ROC_se0_ag2_f_02,1150.1298,1153.8456,3.7158,"a lot of the black girls or whatever, and they be like, oh we gotta go and meet with Mr.-",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,lot,of,the,black,girls,or,"whatever,",and,they,be ,"like,",oh,we,gotta,go,and,meet,with,Mr.-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag2_f_02_1,1810,ROC_se0_ag2_f_02,2396.298,2400.2312,3.9332,"That's why when people be like, oh it's boring, it ain't nothing to do in Rochester,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,That's,why,when,people,be ,"like,",oh,it's,"boring,",it,ain't,nothing,to,do,in,"Rochester,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag2_f_04_1,800,ROC_se0_ag2_f_04,1097.3475,1102.4682,5.1207,"And the youngest two are sixteen and eighteen, and they still like, mom can- I be like  I don't get y'all dusty butts up in-",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,the,youngest,two,are,sixteen,and,"eighteen,",and,they,still,"like,",mom,can-,I,be ,like,I,don't,get,y'all,dusty,butts,up,in-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROC_se0_ag2_f_04_1,1222,ROC_se0_ag2_f_04,1629.8116,1633.3628,3.5512,"that revolutionary spirit like, yo, you know, black folks be stay woke.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,that,revolutionary,spirit,"like,","yo,",you,"know,",black,folks,be ,stay,woke.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag2_f_02_1,26,VLD_se0_ag2_f_02,29.5024,33.5111,4.0087,I don't really be knowing.  I don't claim no sides. ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,don't,really,be ,knowing.,I,don't,claim,no,sides.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag2_f_02_1,774,VLD_se0_ag2_f_02,1008.0208,1012.2004,4.1796,"that's why I like- I do love Valdosta RD-NAME-3, like people be sleeping, but",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,that's,why,I,like-,I,do,love,Valdosta,"RD-NAME-3,",like,people,be ,"sleeping,",but,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag2_f_02_1,1019,VLD_se0_ag2_f_02,1331.7969,1336.4691,4.6722,"I know people be like, damn they're not that good. I know, but. ",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,know,people,be ,"like,",damn,they're,not,that,good.,I,"know,",but.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag2_f_02_1,1153,VLD_se0_ag2_f_02,1518.6929,1524.8136,6.1207,"People be picking on me in band- they don't pick on you, but they kind of tease you a little bit say, hey hey bridgie, and stuff like that.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,People,be ,picking,on,me,in,band-,they,don't,pick,on,"you,",but,they,kind,of,tease,you,a,little,bit,"say,",hey,hey,"bridgie,",and,stuff,like,that.,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag2_f_02_1,2719,VLD_se0_ag2_f_02,3487.1873,3488.3657,1.1784,They be losing and stuff.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,be ,losing,and,stuff.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag2_m_01_1,1116,VLD_se0_ag2_m_01,1149.2415,1153.0053,3.7638,"it would be turnt, but for the most part, everybody be kind of sad, like everybody be a little kind of depressed, so",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it,would,be ,"turnt,",but,for,the,most,"part,",everybody,be,kind,of,"sad,",like,everybody,be,a,little,kind,of,"depressed,",so,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag2_m_01_1,1116,VLD_se0_ag2_m_01,1149.2415,1153.0053,3.7638,"it would be turnt, but for the most part, everybody be kind of sad, like everybody be a little kind of depressed, so",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it,would,be,"turnt,",but,for,the,most,"part,",everybody,be ,kind,of,"sad,",like,everybody,be,a,little,kind,of,"depressed,",so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag2_m_01_1,1116,VLD_se0_ag2_m_01,1149.2415,1153.0053,3.7638,"it would be turnt, but for the most part, everybody be kind of sad, like everybody be a little kind of depressed, so",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,it,would,be,"turnt,",but,for,the,most,"part,",everybody,be,kind,of,"sad,",like,everybody,be ,a,little,kind,of,"depressed,",so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag2_m_01_1,1337,VLD_se0_ag2_m_01,1374.2091,1378.1259,3.9168,"We always- cause we alway- you know you have the teachers, they be like, alright, so, we gonna work in partners.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We,always-,cause,we,alway-,you,know,you,have,the,"teachers,",they,be ,"like,","alright,","so,",we,gonna,work,in,partners.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag2_m_01_1,1987,VLD_se0_ag2_m_01,2041.8899,2046.5977,4.7078,"but I wasn't thinking I'd been nineteen, getting a little brother, little sis- I be like, it's kind of like now, you know what I mean, like.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,but,I,wasn't,thinking,I'd,been,"nineteen,",getting,a,little,"brother,",little,sis-,I,be ,"like,",it's,kind,of,like,"now,",you,know,what,I,"mean,",like.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,1421,VLD_se0_ag3_m_01,1783.1585,1786.3187,3.1602,You know what I'm saying. I don't finna be trying to go somewhere and I ain't got no money.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,know,what,I'm,saying.,I,don't,finna,be ,trying,to,go,somewhere,and,I,ain't,got,no,money.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,1831,VLD_se0_ag3_m_01,2270.5486,2272.6544,2.1058,It's like I- I be physically beat up.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It's,like,I-,I,be ,physically,beat,up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,1835,VLD_se0_ag3_m_01,2277.409,2280.6975,3.2885,"I leave out the classroom sometime, man, I be in the classroom sweating.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,leave,out,the,classroom,"sometime,","man,",I,be ,in,the,classroom,sweating.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,1837,VLD_se0_ag3_m_01,2281.7334,2282.809,1.0756,"And I be like, wow.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,I,be ,"like,",wow.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1184,VLD_se0_ag3_m_03,1430.2918,1433.0556,2.7638,I be doing seventy five miles an hour trying to get you out of there.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,be ,doing,seventy,five,miles,an,hour,trying,to,get,you,out,of,there.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,2093,VLD_se0_ag3_m_03,2533.6717,2536.2532,2.5815,They wouldn't call you. They be closed around five o'clock in the afternoon.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,wouldn't,call,you.,They,be ,closed,around,five,o'clock,in,the,afternoon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_f_01_1,1226,VLD_se0_ag4_f_01,1638.858,1640.3828,1.5248,"That's why I be at in and out,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,That's,why,I,be ,at,in,and,"out,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_f_01_1,1340,VLD_se0_ag4_f_01,1798.7177,1800.014,1.2963,"I be trying to do,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,be ,trying,to,"do,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
